30.03.2009,"1.414,9700","1.387,4700","1.395,3100","-38,200","19133090,51"
27.03.2009,"1.464,7100","1.435,8700","1.448,5700","-,4900","25844129,78"
26.03.2009,"1.439,8400","1.435,0200","1.455,6800","10,600","26651434,91"
25.03.2009,"1.414,0400","1.400,0300","1.440,2600","18,300","18941413,46"
24.03.2009,"1.438,0000","1.390,2300","1.413,8500","-,4900","22266419,08"
23.03.2009,"1.383,2700","1.380,3400","1.420,8300","31,500","16395050,16"
20.03.2009,"1.364,4000","1.349,2200","1.376,0400",",6300","22024537,95"
19.03.2009,"1.326,4100","1.326,4100","1.367,3200","29,900","35266325,46"
18.03.2009,"1.324,6800","1.319,3000","1.326,4100",",8200","19144352,00"
17.03.2009,"1.324,7400","1.310,1100","1.315,4800","-11,700","9328332,60"
16.03.2009,"1.327,1700","1.322,9400","1.330,9100",",4500","12323827,66"
13.03.2009,"1.307,2900","1.307,2900","1.324,9600","14,800","18942278,72"
12.03.2009,"1.319,4400","1.290,5600","1.305,3400","-13,100","13006883,13"
11.03.2009,"1.316,2400","1.312,7200","1.322,4100",",6400","24286934,00"
10.03.2009,"1.266,9000","1.262,9800","1.313,9100","39,100","20255718,16"
09.03.2009,"1.281,8700","1.239,1700","1.262,5800","-16,500","17821625,57"
06.03.2009,"1.283,6700","1.272,8800","1.283,4500","-,6200","19724866,14"
05.03.2009,"1.309,5700","1.290,0700","1.291,4700","-13,500","13423503,88"
04.03.2009,"1.287,5200","1.287,5200","1.308,8900","15,600","21468292,22"
03.03.2009,"1.332,9200","1.273,5000","1.288,4900","-33,800","29007457,96"
02.03.2009,"1.370,0300","1.330,5100","1.332,0600","-38,800","41751104,01"
27.02.2009,"1.410,4900","1.372,7700","1.383,7100","-18,400","42757904,23"
26.02.2009,"1.406,6300","1.406,6300","1.409,2300",",3000","13939911,81"
25.02.2009,"1.403,0300","1.403,0300","1.404,9600",",1800","14211090,11"
24.02.2009,"1.442,7700","1.389,3400","1.402,4700","-39,200","24828764,95"
23.02.2009,"1.470,6000","1.445,9800","1.457,4500","-,5300","12994726,43"
20.02.2009,"1.496,9900","1.450,4400","1.465,1500","-34,800","21643143,23"
19.02.2009,"1.511,5100","1.498,9900","1.516,1300",",3100","15050468,59"
18.02.2009,"1.485,4400","1.484,9000","1.511,3800","17,900","29632549,87"
17.02.2009,"1.556,7600","1.478,3200","1.484,3900","-50,300","37278483,31"
16.02.2009,"1.594,7400","1.543,7400","1.559,1000","-27,100","14295255,62"
13.02.2009,"1.578,6700","1.578,6700","1.601,4100","21,600","18731772,11"
12.02.2009,"1.657,8400","1.566,7900","1.566,7900","-59,600","35298259,17"
11.02.2009,"1.667,3100","1.641,4200","1.660,2000","-,8000","22208602,39"
10.02.2009,"1.683,3300","1.661,3200","1.673,5400","-,9700","13920721,77"
09.02.2009,"1.688,7000","1.669,7800","1.689,7200","-,1300","13269555,39"
06.02.2009,"1.667,3800","1.666,8700","1.691,9600","16,000","17866200,32"
05.02.2009,"1.650,5600","1.642,2000","1.664,9600",",4800","16294477,78"
04.02.2009,"1.626,5900","1.626,5900","1.656,9300","21,700","14260447,61"
03.02.2009,"1.616,6100","1.600,5000","1.620,9800",",3500","17283071,80"
02.02.2009,"1.679,8100","1.612,3400","1.615,3600","-41,100","17294462,44"
30.01.2009,"1.697,8900","1.667,5200","1.681,7700","-10,500","15161425,12"
29.01.2009,"1.721,6800","1.693,7400","1.699,4100","-11,300","10397272,52"
28.01.2009,"1.712,1200","1.703,5200","1.718,6100",",3200","16488833,48"
27.01.2009,"1.747,0300","1.707,2600","1.713,0900","-18,700","13797853,85"
26.01.2009,"1.744,8300","1.728,5700","1.745,2100","-,1000","13067940,66"
23.01.2009,"1.758,5300","1.739,1300","1.746,9500","-,9100","15634053,82"
22.01.2009,"1.788,1900","1.759,7300","1.762,9300","-14,200","34442394,44"
21.01.2009,"1.760,7700","1.726,0900","1.787,9800","15,200","26248784,63"
20.01.2009,"1.777,7500","1.760,7700","1.760,7700","-,9200","18604293,51"
19.01.2009,"1.798,5800","1.765,2500","1.777,0100","-,7700","19280867,36"
16.01.2009,"1.762,3600","1.762,3600","1.790,7200","15,800","24480573,08"
15.01.2009,"1.743,3700","1.712,3400","1.762,3500","10,500","31820657,93"
14.01.2009,"1.826,8700","1.741,7600","1.743,8000","-47,500","27703671,86"
13.01.2009,"1.871,8500","1.813,5500","1.826,6700","-24,700","30820971,32"
12.01.2009,"1.831,2900","1.831,2900","1.871,8100","21,600","32439505,50"
09.01.2009,"1.773,4800","1.773,4800","1.831,2900","31,600","44641210,62"
08.01.2009,"1.778,4700","1.760,4500","1.773,4800","-,3300","27340560,90"
07.01.2009,"1.774,5200","1.774,5200","1.779,4000",",4100","25703832,74"
05.01.2009,"1.726,6200","1.680,8000","1.772,1900","28,200","19608802,75"
31.12.2008,"1.716,5600","1.708,1700","1.722,2500",",3900","7889358,94"
30.12.2008,"1.754,9400","1.713,3500","1.715,6000","-21,300","17852483,14"
29.12.2008,"1.757,7800","1.752,1100","1.752,1100","-,3700","16655801,80"
24.12.2008,"1.757,7200","1.745,8800","1.758,5700",",1000","7557961,58"
23.12.2008,"1.764,3900","1.741,4100","1.756,7500","-,2000","21891501,64"
22.12.2008,"1.730,8600","1.730,2400","1.760,2400","12,800","22088122,85"
19.12.2008,"1.738,8700","1.706,7900","1.737,6400","-,1200","26191485,63"
18.12.2008,"1.736,6300","1.729,7000","1.739,8100","-,2300","28309764,62"
17.12.2008,"1.741,9700","1.715,1100","1.743,8600",",6700","46295882,68"
16.12.2008,"1.672,2100","1.668,3900","1.732,2200","33,300","37841206,79"
15.12.2008,"1.645,3700","1.645,0000","1.674,6100","33,100","21459213,32"
12.12.2008,"1.662,6700","1.594,7200","1.619,1700","-29,900","21396408,55"
11.12.2008,"1.704,6200","1.662,6300","1.667,5500","-22,300","26116951,78"
10.12.2008,"1.662,2800","1.661,6000","1.704,7100","23,400","35558886,08"
09.12.2008,"1.629,6100","1.624,8000","1.664,8700","20,200","33185413,07"
08.12.2008,"1.544,3200","1.544,3200","1.631,1700","56,100","24374071,65"
05.12.2008,"1.561,7400","1.532,9700","1.539,6100","-14,700","10530652,34"
04.12.2008,"1.527,5600","1.526,8000","1.562,2300","28,200","30996285,08"
03.12.2008,"1.500,5400","1.499,0700","1.518,1300",",1900","12222502,54"
02.12.2008,"1.498,4900","1.430,7900","1.515,2200",",7800","41333195,45"
01.12.2008,"1.604,4200","1.502,4700","1.503,3600","-69,100","41537858,39"
28.11.2008,"1.684,4900","1.603,4900","1.607,2900","-45,400","20918998,99"
27.11.2008,"1.645,2200","1.645,2200","1.680,3300","22,400","22852397,54"
26.11.2008,"1.723,7200","1.635,5100","1.642,6500","-55,800","33716477,37"
25.11.2008,"1.733,5300","1.728,0500","1.734,3000",",1000","27784302,48"
24.11.2008,"1.717,4500","1.717,4500","1.732,5500","10,900","29168460,28"
21.11.2008,"1.707,3400","1.697,0800","1.713,6600",",9800","35791490,25"
20.11.2008,"1.809,4800","1.675,3600","1.696,9100","-71,500","69153245,70"
19.11.2008,"1.869,8400","1.816,7900","1.818,2200","-28,100","29667912,25"
18.11.2008,"1.928,9400","1.817,2700","1.869,3500","-34,000","46660060,58"
17.11.2008,"2.037,4700","1.912,3200","1.932,8700","-57,600","31453875,47"
14.11.2008,"2.055,3600","2.027,6300","2.044,2500","-,3100","26709019,73"
13.11.2008,"2.049,4200","1.974,3100","2.050,5900",",0100","37310777,21"
12.11.2008,"2.114,4500","2.037,8400","2.050,3900","-30,000","32739438,32"
11.11.2008,"2.215,3700","2.106,3400","2.111,8900","-49,800","29430668,30"
10.11.2008,"2.196,5600","2.196,5600","2.216,9900","11,800","20031412,08"
07.11.2008,"2.195,9700","2.173,1000","2.190,7200","-,2800","33137716,85"
06.11.2008,"2.305,5200","2.177,0900","2.196,9400","-53,200","45681442,38"
05.11.2008,"2.404,1700","2.312,9600","2.313,8800","-36,900","59504294,64"
04.11.2008,"2.234,1600","2.234,1600","2.399,3100","69,400","73138726,81"
03.11.2008,"2.191,8400","2.191,8400","2.232,7700","18,300","39405470,58"
31.10.2008,"2.170,7500","2.153,1500","2.191,8400",",6500","23621624,98"
30.10.2008,"2.162,8600","2.157,1900","2.177,5000",",7300","41610609,44"
29.10.2008,"2.167,2900","2.156,0800","2.161,6100",",4100","58880597,04"
28.10.2008,"2.098,5000","2.098,5000","2.152,6800","32,000","56524001,61"
27.10.2008,"2.187,9800","2.018,4700","2.083,8900","-52,300","70114345,04"
24.10.2008,"2.369,6300","2.173,4700","2.192,8500","-82,000","73421397,85"
23.10.2008,"2.408,2400","2.353,9000","2.372,6300","-16,200","47809291,02"
22.10.2008,"2.546,1500","2.406,9600","2.411,1600","-58,000","49823227,30"
21.10.2008,"2.582,9800","2.545,4700","2.551,0100","-11,400","57328515,55"
20.10.2008,"2.540,3700","2.540,3700","2.580,0800","18,700","39611032,04"
17.10.2008,"2.625,6100","2.518,7000","2.531,7300","-29,700","88574967,68"
16.10.2008,"2.528,4200","2.368,6900","2.607,0400","24,800","86808379,04"
15.10.2008,"2.759,7400","2.538,8900","2.542,2600","-86,700","78103083,35"
14.10.2008,"2.586,4400","2.586,4400","2.762,6200","72,800","151770391,73"
13.10.2008,"2.225,6800","2.225,6800","2.561,3700","137,400","94242874,98"
10.10.2008,"2.439,7200","2.134,0400","2.209,4700","-113,600","141937191,68"
09.10.2008,"2.653,1800","2.399,2600","2.460,5600","-82,100","130094773,97"
07.10.2008,"2.774,2800","2.615,6900","2.662,6800","-43,000","86726808,80"
06.10.2008,"2.964,2400","2.767,1500","2.777,0900","-68,400","55227358,88"
03.10.2008,"2.979,3300","2.901,9800","2.967,0100","-,3000","59572001,40"
02.10.2008,"3.036,8800","2.974,3300","2.975,9100","-20,800","53957700,00"
01.10.2008,"2.997,9000","2.997,9000","3.037,6900","15,400","46153490,25"
30.09.2008,"3.025,2300","2.850,0600","2.990,9700","-17,800","91909472,25"
29.09.2008,"3.098,5300","3.040,3100","3.044,2500","-18,400","52930014,88"
26.09.2008,"3.121,3100","3.055,4700","3.100,2000","-,8200","71026965,77"
25.09.2008,"3.088,8900","3.080,6500","3.125,6400","12,000","45185632,73"
24.09.2008,"3.087,2300","3.079,5600","3.088,0200","-,0700","57562363,94"
23.09.2008,"3.178,6100","3.042,8300","3.090,2800","-30,200","109489800,43"
22.09.2008,"3.264,3500","3.151,3200","3.183,7400","-23,800","82907309,27"
19.09.2008,"3.025,3500","3.025,3500","3.259,5200","73,300","128130087,47"
18.09.2008,"3.112,4600","2.975,0900","3.020,6900","-32,600","92173661,48"
17.09.2008,"3.090,2400","3.081,9800","3.119,2500",",9300","116262199,85"
16.09.2008,"3.253,1300","3.061,8400","3.090,1700","-53,500","134312083,47"
15.09.2008,"3.345,5800","3.246,7400","3.255,4500","-27,900","69279549,49"
12.09.2008,"3.310,2800","3.306,3900","3.346,3400","10,800","41817844,12"
11.09.2008,"3.384,1000","3.288,0800","3.310,2400","-24,500","70380656,35"
10.09.2008,"3.442,6900","3.379,4500","3.391,3600","-16,300","67021169,88"
09.09.2008,"3.459,0300","3.435,2400","3.446,4800","-,5800","24552824,66"
08.09.2008,"3.457,3800","3.455,0500","3.466,6200",",4800","47778600,18"
05.09.2008,"3.477,7600","3.438,2800","3.450,1500","-,9100","29726150,74"
04.09.2008,"3.486,9200","3.474,9600","3.481,3900","-,1600","16597214,48"
03.09.2008,"3.491,0600","3.472,2400","3.487,0600","-,1000","16491916,92"
02.09.2008,"3.486,6200","3.474,9300","3.490,7000","-,1100","25407137,81"
01.09.2008,"3.498,6400","3.475,2600","3.494,4100","-,0200","18678541,88"
29.08.2008,"3.473,8100","3.469,3800","3.495,0200",",5700","32005522,38"
28.08.2008,"3.463,4100","3.446,8200","3.475,1700",",5600","42888518,95"
27.08.2008,"3.501,5200","3.452,9400","3.455,7200","-12,800","21221638,67"
26.08.2008,"3.511,8300","3.482,2200","3.499,8700","-,3500","29785255,89"
25.08.2008,"3.536,9900","3.506,4200","3.512,0800","-,7700","31498260,10"
22.08.2008,"3.536,7400","3.516,0800","3.539,0600",",0800","15455031,91"
21.08.2008,"3.592,1700","3.534,7600","3.536,1500","-15,600","27270061,83"
20.08.2008,"3.618,0200","3.588,9100","3.591,4200","-,9300","16450952,53"
19.08.2008,"3.620,2800","3.607,2000","3.624,6900",",0200","32353307,22"
18.08.2008,"3.637,6000","3.615,3900","3.623,9100","-,7700","14825685,11"
14.08.2008,"3.632,5200","3.609,0200","3.651,9000",",5000","32167645,30"
13.08.2008,"3.624,6000","3.614,6700","3.633,8000",",1700","24677523,17"
12.08.2008,"3.625,4900","3.612,7800","3.627,6400","-,0300","15269428,13"
11.08.2008,"3.629,0600","3.616,9600","3.628,8200","-,0800","16380868,79"
08.08.2008,"3.639,6400","3.623,1300","3.631,8300","-,2400","32959463,75"
07.08.2008,"3.638,0700","3.625,8400","3.640,4400",",0600","39963732,64"
06.08.2008,"3.631,5300","3.623,0800","3.638,4100",",0100","47279475,04"
01.08.2008,"3.629,6200","3.620,9700","3.638,0700",",0100","30269867,64"
31.07.2008,"3.638,5800","3.615,6300","3.637,5500","-,0700","17732733,93"
30.07.2008,"3.629,8200","3.624,3900","3.640,0900",",1200","30277259,68"
29.07.2008,"3.607,2900","3.590,1000","3.635,5600",",7400","32902667,66"
28.07.2008,"3.635,3900","3.604,7300","3.608,8300","-,8000","29479638,63"
25.07.2008,"3.628,8900","3.614,2400","3.637,6900","-,1900","35319735,98"
24.07.2008,"3.639,8500","3.627,0700","3.644,5000",",1600","44523350,31"
23.07.2008,"3.601,1300","3.598,2000","3.638,5600","10,900","38212454,97"
22.07.2008,"3.628,6100","3.590,8000","3.598,8300","-10,700","71383203,73"
21.07.2008,"3.602,0800","3.602,0800","3.637,4700",",8200","31741462,81"
18.07.2008,"3.587,2300","3.574,8900","3.607,7000",",4700","32352391,92"
17.07.2008,"3.538,8400","3.536,6500","3.590,5900","16,900","34304000,88"
16.07.2008,"3.569,1600","3.519,9400","3.530,0400","-14,000","84561805,57"
15.07.2008,"3.617,3300","3.579,2800","3.579,5300","-10,400","61120300,45"
14.07.2008,"3.603,0800","3.531,5300","3.616,5800",",5500","48613465,04"
11.07.2008,"3.688,7400","3.596,6800","3.596,6800","-25,000","98853405,81"
10.07.2008,"3.580,1800","3.560,0600","3.686,5200","35,400","108889180,51"
09.07.2008,"3.518,0200","3.518,0200","3.556,0500","15,700","91498361,05"
08.07.2008,"3.493,5400","3.469,7900","3.500,1700","-,1200","40881104,98"
07.07.2008,"3.517,9100","3.498,4300","3.504,2900",",0100","39407915,71"
04.07.2008,"3.489,1600","3.473,0000","3.503,7700",",3900","63676530,11"
03.07.2008,"3.504,9200","3.459,8400","3.489,9900","-10,700","63476593,53"
02.07.2008,"3.504,5600","3.500,9500","3.527,1900",",5100","37264996,21"
01.07.2008,"3.586,8300","3.509,0800","3.509,0800","-22,400","38676254,79"
30.06.2008,"3.618,2300","3.567,7500","3.587,5900","-,9500","27349924,58"
27.06.2008,"3.578,7700","3.501,3400","3.621,6400","11,800","50006671,15"
26.06.2008,"3.624,4400","3.572,3900","3.578,9100","-12,800","39754227,10"
24.06.2008,"3.643,5300","3.606,8200","3.624,8100","-,5700","31894867,54"
23.06.2008,"3.669,4100","3.641,2500","3.645,3900","-,8100","29487036,75"
20.06.2008,"3.695,9000","3.671,6300","3.674,7600","-,4700","26607601,08"
19.06.2008,"3.711,1800","3.634,2000","3.692,1900","-,5300","39917762,04"
18.06.2008,"3.811,3200","3.707,9500","3.711,8700","-26,800","42587294,07"
17.06.2008,"3.792,6400","3.792,6400","3.811,2700",",4600","33041159,71"
16.06.2008,"3.782,1300","3.780,9300","3.793,7700",",4900","35313414,76"
13.06.2008,"3.767,5800","3.746,9000","3.775,0200",",2200","42504908,73"
12.06.2008,"3.771,0400","3.736,8700","3.766,7400","-,1900","37168804,10"
11.06.2008,"3.754,6500","3.743,3300","3.774,0700",",3100","39952625,82"
10.06.2008,"3.833,1500","3.757,9600","3.762,2700","-23,100","39393004,67"
09.06.2008,"3.891,1300","3.822,6300","3.849,2300","-16,100","43184816,84"
06.06.2008,"3.915,1900","3.906,0800","3.911,1200","-,1300","32438810,28"
05.06.2008,"3.923,4300","3.887,9900","3.916,0500","-,5800","29338505,08"
04.06.2008,"3.943,2500","3.935,4600","3.938,5900","-,7900","37382086,73"
03.06.2008,"4.035,7600","3.951,7800","3.969,6800","-16,800","48627426,52"
02.06.2008,"4.009,9900","4.009,9900","4.036,4200","12,000","85940186,10"
30.05.2008,"3.918,4000","3.918,4000","3.988,1200","17,500","41775387,61"
29.05.2008,"3.942,2100","3.903,5500","3.918,3600","-,2500","30873732,89"
28.05.2008,"3.855,0900","3.855,0900","3.928,1800","21,400","37381474,69"
27.05.2008,"3.800,3000","3.771,8400","3.844,1100","11,400","60070785,88"
26.05.2008,"3.914,8300","3.751,1800","3.800,3100","-30,700","79053259,12"
23.05.2008,"3.939,4800","3.863,4400","3.917,1100","-12,700","55112214,21"
21.05.2008,"4.014,1400","3.953,0500","3.966,9800","-12,300","83373222,80"
20.05.2008,"4.108,4000","4.013,8500","4.015,8100","-22,300","62104254,88"
19.05.2008,"4.110,2600","4.072,7800","4.105,4000",",0100","40106267,01"
16.05.2008,"4.084,7400","4.038,2600","4.105,0500","-,2300","70475905,30"
15.05.2008,"4.171,4300","4.070,4700","4.114,6400",",0900","93445333,94"
14.05.2008,"4.037,7900","4.037,7900","4.110,9000","18,300","97498643,63"
13.05.2008,"3.989,9500","3.989,9500","4.035,5200","11,300","69863158,80"
12.05.2008,"3.935,9000","3.935,9000","3.989,8600","18,200","56850218,99"
09.05.2008,"3.922,7100","3.913,6300","3.917,3700","-,0600","41541812,91"
08.05.2008,"3.886,5500","3.855,2800","3.919,7000",",6900","46444492,49"
07.05.2008,"3.892,1000","3.849,9400","3.892,8000",",3400","40009099,29"
06.05.2008,"3.836,8600","3.836,8600","3.879,4100","11,200","61137205,11"
05.05.2008,"3.828,7500","3.804,2700","3.836,1100","11,300","56450605,47"
30.04.2008,"3.728,8400","3.638,5300","3.792,7200","15,300","60519763,61"
29.04.2008,"3.844,6500","3.724,3000","3.734,7900","-29,000","82159094,34"
28.04.2008,"3.770,2900","3.765,5300","3.842,9800","22,200","93740235,29"
25.04.2008,"3.704,7000","3.703,9400","3.757,7300","16,600","41093237,41"
24.04.2008,"3.625,9600","3.625,9600","3.695,2300","20,600","58352655,92"
23.04.2008,"3.596,7900","3.557,1800","3.619,2700",",4400","40199475,47"
22.04.2008,"3.693,0300","3.560,8100","3.603,4400","-21,700","55265527,30"
21.04.2008,"3.645,7600","3.645,7600","3.681,6700","19,300","83921686,92"
18.04.2008,"3.539,4400","3.537,3100","3.610,5800","25,200","71374215,68"
17.04.2008,"3.523,8700","3.480,0800","3.519,6800",",1800","106983453,99"
16.04.2008,"3.382,9700","3.380,1100","3.513,2400","47,200","107809394,66"
15.04.2008,"3.249,5600","3.215,9100","3.347,2600","24,600","113711696,76"
14.04.2008,"3.455,6800","3.258,8900","3.264,7700","-60,300","109989276,30"
11.04.2008,"3.553,8500","3.454,3400","3.461,7500","-28,500","94857959,60"
10.04.2008,"3.631,7800","3.549,0700","3.560,3600","-21,900","57590067,87"
09.04.2008,"3.634,5300","3.627,6500","3.638,4900",",1900","39193230,12"
08.04.2008,"3.607,8500","3.559,7400","3.631,5700",",5600","41520759,50"
07.04.2008,"3.700,3200","3.562,6200","3.611,2100","-28,200","85904500,90"
04.04.2008,"3.776,9100","3.701,1000","3.713,0000","-17,200","42384778,58"
03.04.2008,"3.797,2400","3.776,6100","3.776,9200","-,5200","35530748,63"
02.04.2008,"3.798,2000","3.788,7500","3.796,5400",",1100","29968908,65"
01.04.2008,"3.843,8100","3.784,6100","3.792,4600","-13,900","44526546,17"
31.03.2008,"3.889,9700","3.834,6100","3.845,0900","-16,000","48278990,23"
28.03.2008,"3.855,6000","3.852,3700","3.906,6900","17,900","53008306,26"
27.03.2008,"3.831,7700","3.820,0100","3.836,6500","-,3600","44602213,22"
26.03.2008,"3.903,9000","3.847,5400","3.850,5100","-11,400","62310232,32"
25.03.2008,"3.869,4000","3.869,4000","3.894,5600","14,300","72475885,04"
20.03.2008,"3.842,9300","3.811,8000","3.839,0600","-,2500","60654906,13"
19.03.2008,"3.887,2300","3.829,2100","3.848,5600",",1900","67237518,99"
18.03.2008,"3.789,3800","3.699,8200","3.841,4400","12,500","129791814,10"
17.03.2008,"3.972,8900","3.749,1000","3.793,3100","-55,100","115424391,12"
14.03.2008,"4.005,3900","3.993,9300","4.002,4300","-,1900","41990866,08"
13.03.2008,"4.074,9900","4.002,5300","4.009,8600","-16,200","61885145,93"
12.03.2008,"4.106,8000","4.074,9000","4.074,9400","-,4500","46240554,53"
11.03.2008,"4.113,0400","4.080,5700","4.093,3000","-,4100","31704408,21"
10.03.2008,"4.167,1100","4.109,5700","4.110,1500","-16,000","30698268,01"
07.03.2008,"4.226,5000","4.168,0200","4.175,8800","-14,100","48068721,39"
06.03.2008,"4.274,4300","4.234,7500","4.234,7500","-,7800","40817923,06"
05.03.2008,"4.219,6000","4.216,9900","4.267,6400","11,700","77102192,57"
04.03.2008,"4.202,0900","4.201,9100","4.217,8400",",4900","57899195,44"
03.03.2008,"4.236,7500","4.176,9000","4.197,0100","-,8400","35186228,01"
29.02.2008,"4.239,5800","4.220,5000","4.232,2700","-,2200","50001693,34"
28.02.2008,"4.245,2900","4.237,3200","4.241,4500",",7300","63350444,19"
27.02.2008,"4.230,8200","4.198,0200","4.210,4700","-,4100","50999462,86"
26.02.2008,"4.221,4900","4.216,2800","4.227,6400",",5600","43052564,17"
25.02.2008,"4.182,7500","4.182,1000","4.203,7600",",9300","34164426,82"
22.02.2008,"4.270,8600","4.146,3200","4.164,6400","-22,900","53871066,63"
21.02.2008,"4.139,8900","4.139,8900","4.260,1000","31,300","80106748,26"
20.02.2008,"4.045,0700","4.045,0700","4.126,8000","22,600","80527000,41"
19.02.2008,"3.998,8000","3.986,7000","4.033,7000",",9600","48115641,93"
18.02.2008,"4.015,0000","3.982,9200","3.994,7800","-,3800","31791825,71"
15.02.2008,"4.065,5400","4.000,2600","4.010,0100","-13,500","59288391,97"
14.02.2008,"4.093,2800","4.055,4800","4.064,1400","-,3000","45112821,13"
13.02.2008,"4.221,0300","4.018,0400","4.076,3100","-25,700","191399122,37"
12.02.2008,"4.028,0500","4.023,0500","4.180,8800","39,000","79229989,03"
11.02.2008,"4.092,8400","3.875,3200","4.017,8700","-22,500","99980802,57"
08.02.2008,"4.180,5900","4.002,7600","4.108,3800","-13,600","110102298,87"
07.02.2008,"4.291,5300","4.164,3900","4.164,3900","-32,300","120755620,11"
06.02.2008,"4.372,6100","4.286,3100","4.298,7800","-25,100","72191753,45"
05.02.2008,"4.513,3300","4.406,5800","4.406,5800","-22,600","49338895,75"
04.02.2008,"4.490,5100","4.490,5100","4.506,3100",",6300","39099515,38"
01.02.2008,"4.502,6200","4.461,3200","4.477,9000","-,4300","58638154,65"
31.01.2008,"4.521,3200","4.471,0700","4.497,1800","-,3200","70185081,63"
30.01.2008,"4.498,4100","4.490,8300","4.511,7000",",5300","63201729,24"
29.01.2008,"4.441,2400","4.440,7400","4.487,8200","12,600","38029194,13"
28.01.2008,"4.514,3500","4.401,4000","4.431,2700","-18,500","68794836,12"
25.01.2008,"4.543,2000","4.486,8800","4.513,0800",",2300","70650962,96"
24.01.2008,"4.570,8900","4.444,2000","4.502,6700","20,500","106102881,54"
23.01.2008,"4.639,2300","4.384,6700","4.410,5700","-24,500","133071079,86"
22.01.2008,"4.501,2200","4.347,0900","4.518,4100","-21,100","125451916,57"
21.01.2008,"4.822,8100","4.585,9800","4.613,8900","-50,800","81259642,67"
18.01.2008,"4.920,5900","4.827,8000","4.848,0700","-15,600","74343748,33"
17.01.2008,"4.903,3400","4.867,4900","4.923,8800",",5700","79695969,51"
16.01.2008,"5.021,7200","4.867,1400","4.895,6900","-28,500","111349603,29"
15.01.2008,"5.133,3400","5.034,9700","5.035,3500","-19,600","63087480,67"
14.01.2008,"5.168,5600","5.130,9500","5.134,2400","-,7700","54807603,54"
11.01.2008,"5.147,4800","5.142,2200","5.173,6600",",5700","33620180,10"
10.01.2008,"5.075,6000","5.071,8800","5.144,2900","12,700","62493280,25"
09.01.2008,"5.110,9200","5.068,5500","5.079,1100","-,5900","35689715,23"
08.01.2008,"5.148,3700","5.095,4500","5.109,1400","-,7600","33697143,58"
07.01.2008,"5.255,7100","5.147,8400","5.147,8400","-25,500","52670916,04"
04.01.2008,"5.268,2300","5.254,8500","5.279,1400",",1000","90365500,81"
03.01.2008,"5.247,9700","5.225,8600","5.273,8800",",5400","60505619,58"
02.01.2008,"5.228,8200","5.217,1400","5.245,5800",",1200","57356561,42"
31.12.2007,"5.216,4800","5.210,6800","5.239,0300",",5500","56523410,29"
28.12.2007,"5.125,9900","5.125,9900","5.210,3300","15,600","98963806,75"
27.12.2007,"5.066,5500","5.066,5500","5.129,1100","12,500","47511071,50"
21.12.2007,"5.029,2300","5.027,8500","5.064,8800",",5300","64711129,85"
20.12.2007,"5.024,5300","5.007,6800","5.037,8500",",1100","40495022,98"
19.12.2007,"4.988,8700","4.976,7500","5.032,1600",",8500","73031371,13"
18.12.2007,"4.885,8400","4.829,3600","4.989,5800","20,400","163152291,90"
17.12.2007,"4.932,8300","4.864,4900","4.888,0400","-,8400","40643553,73"
14.12.2007,"4.961,4900","4.902,5900","4.928,9100","-,5400","29688004,48"
13.12.2007,"4.980,6800","4.942,8000","4.955,5800","-,6000","31467372,86"
12.12.2007,"5.000,0000","4.966,5900","4.985,0900","-,3300","38901810,18"
11.12.2007,"4.923,3400","4.895,4700","5.001,5200","13,900","56282219,07"
10.12.2007,"4.947,3200","4.918,7200","4.931,9000",",1200","28804593,39"
07.12.2007,"4.983,9000","4.886,9000","4.926,1900","-,8000","54246312,78"
06.12.2007,"4.866,2600","4.866,2600","4.965,6600","25,300","64912422,82"
05.12.2007,"4.696,3800","4.690,0900","4.839,8200","30,400","56042505,28"
04.12.2007,"4.643,4000","4.641,0900","4.692,9100","11,000","24141691,65"
03.12.2007,"4.635,3400","4.613,9100","4.641,3600","-,3500","23026668,46"
30.11.2007,"4.626,9300","4.605,1700","4.657,5100",",6700","24054292,37"
29.11.2007,"4.590,9300","4.589,9500","4.626,0800",",5500","32202997,69"
28.11.2007,"4.649,9900","4.543,7800","4.600,8000","-11,000","43488876,36"
27.11.2007,"4.738,5600","4.649,6600","4.651,5700","-16,700","46011986,68"
26.11.2007,"4.749,5200","4.698,4100","4.729,1100",",9100","63840450,05"
23.11.2007,"4.614,4400","4.614,1400","4.685,8800","14,500","56036437,62"
22.11.2007,,,"4.617,9100","-,2300",
21.11.2007,,,"4.628,6400",",1300"
20.11.2007,,,"4.622,6300","10,600"
19.11.2007,,,"4.574,0600","-35,100"
16.11.2007,,,"4.740,2300","-29,900"
15.11.2007,,,"4.886,5800","-16,700"
14.11.2007,,,"4.969,7700",",0500"
13.11.2007,,,"4.967,4000",",1600"
12.11.2007,,,"4.959,6700","-,3900"
09.11.2007,,,"4.979,3100",",4200"
08.11.2007,,,"4.958,5200","-,6700"
07.11.2007,,,"4.991,8700","-,3200"
06.11.2007,,,"5.007,6900",",4400"
05.11.2007,,,"4.985,7300","-26,900"
31.10.2007,,,"5.123,6300","-,5300"
30.10.2007,,,"5.150,7200","-17,400"
29.10.2007,,,"5.241,8700","-11,300"
26.10.2007,,,"5.301,8200","-,4400"
25.10.2007,,,"5.325,0400","-,3900"
24.10.2007,,,"5.346,1100","-,1700"
23.10.2007,,,"5.355,4400",",8200"
22.10.2007,,,"5.311,6700","-10,500"
